,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.24,49.7,49.39,41753.0
1,add1,49.44,49.96,49.61,42035.1
2,add2,49.57,50.01,49.72,42097.1
3,mul0,54.98,49.29,52.13,2527890.0
4,mul1,54.99,49.19,52.09,2527380.0
5,mul2,55.0,49.18,52.09,2530690.0
6,mul3,54.99,49.19,52.09,2531240.0
7,reg_Q0,49.29,49.29,49.29,49962.0
8,reg_Q1,49.7,49.7,49.7,50076.0
9,reg_Q2,49.96,49.96,49.96,50166.0
10,reg_Y,50.01,50.01,50.01,48016.0
11,zfir_32bit,54.98,50.01,50.01,10614500.0
