,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.11,48.88,47.7,40710.4
1,add1,47.98,49.32,48.43,41299.4
2,add2,48.23,49.46,48.64,41420.0
3,mul0,19.93,47.07,33.5,923272.0
4,mul1,19.91,47.15,33.53,928663.0
5,mul2,19.97,47.09,33.53,931992.0
6,mul3,19.95,47.14,33.55,928332.0
7,reg_Q0,47.07,47.07,47.07,49207.0
8,reg_Q1,48.88,48.88,48.88,49799.0
9,reg_Q2,49.32,49.32,49.32,49945.0
10,reg_Y,49.46,49.46,49.46,47859.0
11,zfir_32bit,19.93,49.46,49.46,4104000.0
