,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.79,50.14,49.9,42031.7
1,add1,49.93,49.88,49.91,42228.6
2,add2,49.86,50.06,49.93,42270.7
3,mul0,89.93,49.84,69.88,4126460.0
4,mul1,90.0,49.74,69.87,4134230.0
5,mul2,89.94,49.72,69.83,4127270.0
6,mul3,89.96,49.85,69.91,4128790.0
7,reg_Q0,49.84,49.84,49.84,50155.0
8,reg_Q1,50.14,50.14,50.14,50227.0
9,reg_Q2,49.88,49.88,49.88,50144.0
10,reg_Y,50.06,50.06,50.06,48027.0
11,zfir_32bit,89.93,50.06,50.06,17116600.0
