,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.77,50.12,49.89,41993.2
1,add1,49.92,49.8,49.88,42207.2
2,add2,49.8,50.02,49.87,42226.8
3,mul0,89.96,49.74,69.85,4129920.0
4,mul1,89.93,49.81,69.87,4126200.0
5,mul2,90.0,49.74,69.87,4133160.0
6,mul3,89.9,49.79,69.85,4125270.0
7,reg_Q0,49.74,49.74,49.74,50124.0
8,reg_Q1,50.12,50.12,50.12,50220.0
9,reg_Q2,49.8,49.8,49.8,50114.0
10,reg_Y,50.02,50.02,50.02,48018.0
11,zfir_32bit,89.96,50.02,50.02,17114200.0
