,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.08,49.72,49.29,41706.4
1,add1,49.39,49.87,49.55,41973.9
2,add2,49.46,50.04,49.65,42043.6
3,mul0,50.04,49.14,49.59,2309780.0
4,mul1,49.94,49.02,49.48,2301910.0
5,mul2,49.89,49.07,49.48,2304080.0
6,mul3,50.01,49.05,49.53,2310070.0
7,reg_Q0,49.14,49.14,49.14,49912.0
8,reg_Q1,49.72,49.72,49.72,50085.0
9,reg_Q2,49.87,49.87,49.87,50136.0
10,reg_Y,50.04,50.04,50.04,48023.0
11,zfir_32bit,50.04,50.04,50.04,9708360.0
