,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.13,49.81,49.36,41761.2
1,add1,49.45,49.95,49.62,42044.4
2,add2,49.53,49.94,49.67,42077.8
3,mul0,49.89,49.19,49.54,2306160.0
4,mul1,50.0,49.08,49.54,2307690.0
5,mul2,49.95,49.11,49.53,2303870.0
6,mul3,49.88,49.12,49.5,2301890.0
7,reg_Q0,49.19,49.19,49.19,49930.0
8,reg_Q1,49.81,49.81,49.81,50119.0
9,reg_Q2,49.95,49.95,49.95,50160.0
10,reg_Y,49.94,49.94,49.94,47998.0
11,zfir_32bit,49.89,49.94,49.94,9702210.0
