,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.71,50.17,49.86,42011.3
1,add1,49.92,49.88,49.91,42206.6
2,add2,49.77,50.01,49.85,42205.3
3,mul0,89.88,49.73,69.81,4122410.0
4,mul1,89.98,49.69,69.83,4124920.0
5,mul2,89.97,49.68,69.83,4125270.0
6,mul3,89.94,49.66,69.8,4123600.0
7,reg_Q0,49.73,49.73,49.73,50120.0
8,reg_Q1,50.17,50.17,50.17,50233.0
9,reg_Q2,49.88,49.88,49.88,50144.0
10,reg_Y,50.01,50.01,50.01,48017.0
11,zfir_32bit,89.88,50.01,50.01,17095800.0
