,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.83,49.17,48.28,41121.6
1,add1,48.51,49.6,48.87,41606.8
2,add2,48.73,49.77,49.08,41707.2
3,mul0,24.99,47.83,36.41,1159990.0
4,mul1,25.02,47.85,36.43,1162250.0
5,mul2,25.03,47.86,36.44,1163170.0
6,mul3,24.93,47.87,36.4,1163290.0
7,reg_Q0,47.83,47.83,47.83,49461.0
8,reg_Q1,49.17,49.17,49.17,49904.0
9,reg_Q2,49.6,49.6,49.6,50037.0
10,reg_Y,49.77,49.77,49.77,47948.0
11,zfir_32bit,24.99,49.77,49.77,5056720.0
