,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.48,49.42,48.79,41442.6
1,add1,48.94,49.61,49.16,41724.3
2,add2,49.08,49.89,49.35,41832.3
3,mul0,33.07,48.43,40.75,1536620.0
4,mul1,32.99,48.54,40.77,1531930.0
5,mul2,33.05,48.46,40.76,1538320.0
6,mul3,33.11,48.56,40.83,1535750.0
7,reg_Q0,48.43,48.43,48.43,49668.0
8,reg_Q1,49.42,49.42,49.42,49986.0
9,reg_Q2,49.61,49.61,49.61,50046.0
10,reg_Y,49.89,49.89,49.89,47983.0
11,zfir_32bit,33.07,49.89,49.89,6574740.0
