,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.32,49.97,49.54,41819.1
1,add1,49.66,49.93,49.75,42129.1
2,add2,49.62,50.04,49.76,42146.1
3,mul0,66.29,49.3,57.8,3046800.0
4,mul1,66.24,49.35,57.79,3039200.0
5,mul2,66.26,49.36,57.81,3047680.0
6,mul3,66.2,49.32,57.76,3036950.0
7,reg_Q0,49.3,49.3,49.3,49968.0
8,reg_Q1,49.97,49.97,49.97,50169.0
9,reg_Q2,49.93,49.93,49.93,50152.0
10,reg_Y,50.04,50.04,50.04,48028.0
11,zfir_32bit,66.29,50.04,50.04,12701000.0
