,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,51.54,51.54,51.54,42658.1
1,add1,53.1,45.29,50.49,40410.2
2,add2,42.94,48.4,44.76,35699.1
3,mul0,99.96,56.23,78.09,4576640.0
4,mul1,99.96,46.86,73.41,4574090.0
5,mul2,99.96,54.67,77.31,4576190.0
6,mul3,99.96,40.61,70.28,4572170.0
7,reg_Q0,56.23,56.23,56.23,53131.0
8,reg_Q1,51.54,51.54,51.54,51610.0
9,reg_Q2,45.29,45.29,45.29,49675.0
10,reg_Y,48.4,48.4,48.4,47691.0
11,zfir_32bit,99.96,48.4,48.4,18923800.0
