,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,43.88,47.26,45.01,38642.6
1,add1,45.53,48.25,46.44,39876.8
2,add2,45.97,48.92,46.95,40243.4
3,mul0,10.01,43.92,26.97,476974.0
4,mul1,9.98,43.85,26.91,472231.0
5,mul2,10.04,43.81,26.93,476728.0
6,mul3,10.01,43.69,26.85,479430.0
7,reg_Q0,43.92,43.92,43.92,48134.0
8,reg_Q1,47.26,47.26,47.26,49250.0
9,reg_Q2,48.25,48.25,48.25,49588.0
10,reg_Y,48.92,48.92,48.92,47698.0
11,zfir_32bit,10.01,48.92,48.92,2261420.0
