,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.49,49.46,48.81,41467.9
1,add1,48.98,49.72,49.22,41787.9
2,add2,49.14,49.8,49.36,41827.9
3,mul0,33.07,48.4,40.73,1529850.0
4,mul1,33.12,48.59,40.85,1530730.0
5,mul2,33.1,48.5,40.8,1534730.0
6,mul3,33.06,48.56,40.81,1530820.0
7,reg_Q0,48.4,48.4,48.4,49653.0
8,reg_Q1,49.46,49.46,49.46,49996.0
9,reg_Q2,49.72,49.72,49.72,50083.0
10,reg_Y,49.8,49.8,49.8,47957.0
11,zfir_32bit,33.07,49.8,49.8,6558440.0
