,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.87,49.27,48.34,41172.8
1,add1,48.62,49.59,48.94,41657.7
2,add2,48.74,49.82,49.1,41727.7
3,mul0,25.02,47.9,36.46,1175190.0
4,mul1,24.99,47.84,36.42,1168270.0
5,mul2,25.04,47.98,36.51,1175700.0
6,mul3,25.04,47.9,36.47,1169030.0
7,reg_Q0,47.9,47.9,47.9,49485.0
8,reg_Q1,49.27,49.27,49.27,49932.0
9,reg_Q2,49.59,49.59,49.59,50037.0
10,reg_Y,49.82,49.82,49.82,47962.0
11,zfir_32bit,25.02,49.82,49.82,5096450.0
