,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,43.77,47.24,44.93,38604.4
1,add1,45.49,48.35,46.45,39877.0
2,add2,46.04,48.91,47.0,40270.8
3,mul0,10.03,43.71,26.87,478644.0
4,mul1,10.0,43.83,26.92,477922.0
5,mul2,10.0,43.75,26.88,478889.0
6,mul3,9.98,43.74,26.86,477067.0
7,reg_Q0,43.71,43.71,43.71,48062.0
8,reg_Q1,47.24,47.24,47.24,49242.0
9,reg_Q2,48.35,48.35,48.35,49615.0
10,reg_Y,48.91,48.91,48.91,47694.0
11,zfir_32bit,10.03,48.91,48.91,2268480.0
