,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.58,49.94,49.7,41911.1
1,add1,49.67,49.95,49.76,42141.3
2,add2,49.69,49.96,49.78,42152.2
3,mul0,74.95,49.53,62.24,3438680.0
4,mul1,74.94,49.63,62.28,3437940.0
5,mul2,74.85,49.41,62.13,3433660.0
6,mul3,74.94,49.44,62.19,3439990.0
7,reg_Q0,49.53,49.53,49.53,50048.0
8,reg_Q1,49.94,49.94,49.94,50160.0
9,reg_Q2,49.95,49.95,49.95,50160.0
10,reg_Y,49.96,49.96,49.96,48005.0
11,zfir_32bit,74.95,49.96,49.96,14305900.0
