,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.42,49.8,49.55,41825.1
1,add1,49.57,49.91,49.68,42094.7
2,add2,49.66,50.07,49.79,42168.6
3,mul0,66.13,49.39,57.76,3038900.0
4,mul1,66.21,49.46,57.84,3047010.0
5,mul2,66.2,49.35,57.77,3042280.0
6,mul3,66.21,49.41,57.81,3045430.0
7,reg_Q0,49.39,49.39,49.39,49995.0
8,reg_Q1,49.8,49.8,49.8,50115.0
9,reg_Q2,49.91,49.91,49.91,50149.0
10,reg_Y,50.07,50.07,50.07,48036.0
11,zfir_32bit,66.13,50.07,50.07,12703700.0
