,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.16,49.72,49.35,41736.0
1,add1,49.43,49.9,49.59,42018.7
2,add2,49.5,49.98,49.66,42050.0
3,mul0,50.08,49.11,49.6,2312170.0
4,mul1,50.03,49.21,49.62,2306050.0
5,mul2,50.02,49.15,49.59,2314120.0
6,mul3,49.97,49.1,49.54,2308930.0
7,reg_Q0,49.11,49.11,49.11,49902.0
8,reg_Q1,49.72,49.72,49.72,50086.0
9,reg_Q2,49.9,49.9,49.9,50144.0
10,reg_Y,49.98,49.98,49.98,48008.0
11,zfir_32bit,50.08,49.98,49.98,9724060.0
