,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,42.17,29.67,38.0,30938.6
1,add1,42.95,49.97,45.29,40517.4
2,add2,50.75,59.33,53.61,43699.4
3,mul0,99.96,43.73,71.85,4572580.0
4,mul1,99.96,40.61,70.28,4572140.0
5,mul2,99.96,56.23,78.09,4577080.0
6,mul3,99.96,51.54,75.75,4575440.0
7,reg_Q0,43.73,43.73,43.73,49189.0
8,reg_Q1,29.67,29.67,29.67,44686.0
9,reg_Q2,49.97,49.97,49.97,51118.0
10,reg_Y,59.33,59.33,59.33,50856.0
11,zfir_32bit,99.96,59.33,59.33,18912100.0
