,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,46.07,53.1,48.41,40499.5
1,add1,46.85,48.41,47.37,37264.4
2,add2,53.1,48.4,51.53,44092.9
3,mul0,99.96,51.54,75.75,4575370.0
4,mul1,99.96,40.61,70.28,4571990.0
5,mul2,99.96,40.61,70.28,4571770.0
6,mul3,99.96,57.79,78.87,4577570.0
7,reg_Q0,51.54,51.54,51.54,51598.0
8,reg_Q1,53.1,53.1,53.1,52142.0
9,reg_Q2,48.41,48.41,48.41,50628.0
10,reg_Y,48.4,48.4,48.4,47670.0
11,zfir_32bit,99.96,48.4,48.4,18924500.0
