,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.52,49.56,48.87,41513.0
1,add1,49.03,49.82,49.3,41845.5
2,add2,49.11,49.9,49.38,41847.7
3,mul0,33.15,48.4,40.78,1530200.0
4,mul1,33.11,48.65,40.88,1525190.0
5,mul2,33.08,48.51,40.8,1526970.0
6,mul3,33.11,48.41,40.76,1525360.0
7,reg_Q0,48.4,48.4,48.4,49659.0
8,reg_Q1,49.56,49.56,49.56,50029.0
9,reg_Q2,49.82,49.82,49.82,50113.0
10,reg_Y,49.9,49.9,49.9,47987.0
11,zfir_32bit,33.15,49.9,49.9,6540460.0
