,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.76,50.28,49.93,42078.2
1,add1,50.07,49.86,50.0,42300.9
2,add2,49.8,50.06,49.88,42250.8
3,mul0,89.93,49.78,69.86,4127840.0
4,mul1,90.02,49.75,69.88,4132230.0
5,mul2,89.92,49.87,69.9,4129290.0
6,mul3,89.98,49.73,69.86,4131950.0
7,reg_Q0,49.78,49.78,49.78,50135.0
8,reg_Q1,50.28,50.28,50.28,50275.0
9,reg_Q2,49.86,49.86,49.86,50140.0
10,reg_Y,50.06,50.06,50.06,48031.0
11,zfir_32bit,89.93,50.06,50.06,17121300.0
