,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.39,49.85,49.54,41817.6
1,add1,49.64,49.81,49.69,42079.0
2,add2,49.59,49.98,49.72,42105.5
3,mul0,66.25,49.35,57.8,3046730.0
4,mul1,66.26,49.43,57.84,3048210.0
5,mul2,66.2,49.43,57.82,3040680.0
6,mul3,66.21,49.37,57.79,3042240.0
7,reg_Q0,49.35,49.35,49.35,49991.0
8,reg_Q1,49.85,49.85,49.85,50131.0
9,reg_Q2,49.81,49.81,49.81,50118.0
10,reg_Y,49.98,49.98,49.98,48009.0
11,zfir_32bit,66.25,49.98,49.98,12708100.0
