,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.56,49.87,49.67,41878.3
1,add1,49.66,50.01,49.78,42140.3
2,add2,49.74,49.96,49.81,42162.1
3,mul0,74.91,49.61,62.26,3444090.0
4,mul1,74.98,49.52,62.25,3445020.0
5,mul2,74.96,49.46,62.21,3441280.0
6,mul3,74.91,49.47,62.19,3445810.0
7,reg_Q0,49.61,49.61,49.61,50073.0
8,reg_Q1,49.87,49.87,49.87,50138.0
9,reg_Q2,50.01,50.01,50.01,50184.0
10,reg_Y,49.96,49.96,49.96,48002.0
11,zfir_32bit,74.91,49.96,49.96,14331900.0
