,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.75,49.19,48.23,41083.4
1,add1,48.52,49.56,48.87,41603.1
2,add2,48.66,49.83,49.05,41694.8
3,mul0,24.91,47.69,36.3,1160610.0
4,mul1,24.96,47.81,36.38,1161710.0
5,mul2,25.02,47.86,36.44,1161780.0
6,mul3,24.99,47.77,36.38,1160820.0
7,reg_Q0,47.69,47.69,47.69,49415.0
8,reg_Q1,49.19,49.19,49.19,49906.0
9,reg_Q2,49.56,49.56,49.56,50030.0
10,reg_Y,49.83,49.83,49.83,47967.0
11,zfir_32bit,24.91,49.83,49.83,5052640.0
