,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,43.78,47.17,44.91,38560.1
1,add1,45.52,48.31,46.45,39874.5
2,add2,46.03,48.81,46.96,40228.5
3,mul0,10.01,43.77,26.89,478774.0
4,mul1,10.01,43.79,26.9,473932.0
5,mul2,10.05,43.87,26.96,477033.0
6,mul3,9.98,43.76,26.87,473395.0
7,reg_Q0,43.77,43.77,43.77,48081.0
8,reg_Q1,47.17,47.17,47.17,49218.0
9,reg_Q2,48.31,48.31,48.31,49609.0
10,reg_Y,48.81,48.81,48.81,47668.0
11,zfir_32bit,10.01,48.81,48.81,2258980.0
