,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,29.02,38.7,32.25,13854.1
1,add1,33.87,42.72,36.82,15829.3
2,add2,35.93,45.02,38.96,16692.9
3,mul0,5.02,29.18,17.1,40914.0
4,mul1,5.01,28.87,16.94,40713.1
5,mul2,4.99,29.05,17.02,40584.9
6,mul3,5.01,29.15,17.08,40447.0
7,reg_Q0,29.18,29.18,29.18,21572.0
8,reg_Q1,38.7,38.7,38.7,23175.0
9,reg_Q2,42.72,42.72,42.72,23858.0
10,reg_Y,45.02,45.02,45.02,23278.0
11,zfir_8bit,5.02,45.02,45.02,313510.0
