,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.77,49.72,49.09,20154.4
1,add1,49.2,49.81,49.4,20435.9
2,add2,49.36,50.07,49.6,20530.2
3,mul0,66.08,48.86,57.47,477796.0
4,mul1,66.11,48.69,57.4,477977.0
5,mul2,66.19,48.68,57.43,478681.0
6,mul3,66.21,48.92,57.56,479802.0
7,reg_Q0,48.86,48.86,48.86,24929.0
8,reg_Q1,49.72,49.72,49.72,25048.0
9,reg_Q2,49.81,49.81,49.81,25064.0
10,reg_Y,50.07,50.07,50.07,24016.0
11,zfir_8bit,66.08,50.07,50.07,2157780.0
