,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,45.77,48.58,46.7,19518.6
1,add1,47.2,49.25,47.88,20008.6
2,add2,47.46,49.41,48.11,20054.6
3,mul0,25.04,45.7,35.37,186807.0
4,mul1,24.96,45.83,35.39,186718.0
5,mul2,24.98,45.82,35.4,186772.0
6,mul3,24.97,45.67,35.32,186522.0
7,reg_Q0,45.7,45.7,45.7,24384.0
8,reg_Q1,48.58,48.58,48.58,24855.0
9,reg_Q2,49.25,49.25,49.25,24965.0
10,reg_Y,49.41,49.41,49.41,23922.0
11,zfir_8bit,25.04,49.41,49.41,940212.0
