,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.11,50.09,49.44,20264.0
1,add1,49.56,49.73,49.62,20506.4
2,add2,49.41,50.02,49.61,20540.0
3,mul0,74.93,49.13,62.03,540597.0
4,mul1,74.95,49.09,62.02,540577.0
5,mul2,75.05,49.03,62.04,541679.0
6,mul3,74.93,49.09,62.01,541154.0
7,reg_Q0,49.13,49.13,49.13,24976.0
8,reg_Q1,50.09,50.09,50.09,25109.0
9,reg_Q2,49.73,49.73,49.73,25049.0
10,reg_Y,50.02,50.02,50.02,24011.0
11,zfir_8bit,74.93,50.02,50.02,2417990.0
