,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.41,50.33,49.72,20316.6
1,add1,49.93,49.86,49.91,20583.3
2,add2,49.69,50.11,49.83,20628.0
3,mul0,89.98,49.39,69.69,647642.0
4,mul1,89.98,49.43,69.71,648110.0
5,mul2,89.87,49.54,69.71,646591.0
6,mul3,89.98,49.53,69.75,647696.0
7,reg_Q0,49.39,49.39,49.39,25019.0
8,reg_Q1,50.33,50.33,50.33,25147.0
9,reg_Q2,49.86,49.86,49.86,25074.0
10,reg_Y,50.11,50.11,50.11,24021.0
11,zfir_8bit,89.98,50.11,50.11,2861780.0
