,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.45,47.71,45.54,19117.1
1,add1,46.11,48.84,47.02,19733.0
2,add2,46.68,49.33,47.57,19904.0
3,mul0,19.95,44.48,32.21,150349.0
4,mul1,19.99,44.42,32.2,151149.0
5,mul2,20.03,44.51,32.27,151806.0
6,mul3,19.98,44.53,32.26,150126.0
7,reg_Q0,44.48,44.48,44.48,24177.0
8,reg_Q1,47.71,47.71,47.71,24710.0
9,reg_Q2,48.84,48.84,48.84,24896.0
10,reg_Y,49.33,49.33,49.33,23908.0
11,zfir_8bit,19.95,49.33,49.33,789756.0
