,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.59,47.74,45.64,19137.9
1,add1,46.14,48.81,47.03,19714.5
2,add2,46.66,49.2,47.51,19873.7
3,mul0,20.01,44.55,32.28,150724.0
4,mul1,19.97,44.63,32.3,149974.0
5,mul2,20.04,44.54,32.29,150295.0
6,mul3,19.98,44.52,32.25,150313.0
7,reg_Q0,44.55,44.55,44.55,24187.0
8,reg_Q1,47.74,47.74,47.74,24711.0
9,reg_Q2,48.81,48.81,48.81,24893.0
10,reg_Y,49.2,49.2,49.2,23890.0
11,zfir_8bit,20.01,49.2,49.2,787628.0
