,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.57,50.46,49.87,20412.5
1,add1,50.03,49.84,49.96,20607.7
2,add2,49.71,50.04,49.82,20609.4
3,mul0,89.98,49.57,69.77,647311.0
4,mul1,89.98,49.59,69.78,648067.0
5,mul2,89.95,49.6,69.78,647139.0
6,mul3,90.0,49.59,69.79,647860.0
7,reg_Q0,49.57,49.57,49.57,25053.0
8,reg_Q1,50.46,50.46,50.46,25170.0
9,reg_Q2,49.84,49.84,49.84,25068.0
10,reg_Y,50.04,50.04,50.04,24016.0
11,zfir_8bit,89.98,50.04,50.04,2862230.0
