,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,38.4,44.87,40.56,17206.3
1,add1,41.67,46.75,43.36,18401.7
2,add2,42.66,47.76,44.36,18756.2
3,mul0,9.97,38.39,24.18,77868.0
4,mul1,10.0,38.42,24.21,78490.0
5,mul2,9.95,38.48,24.22,77829.3
6,mul3,10.04,38.57,24.31,79337.1
7,reg_Q0,38.39,38.39,38.39,23138.0
8,reg_Q1,44.87,44.87,44.87,24225.0
9,reg_Q2,46.75,46.75,46.75,24540.0
10,reg_Y,47.76,47.76,47.76,23677.0
11,zfir_8bit,9.97,47.76,47.76,481846.0
