,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.26,49.4,48.64,20059.9
1,add1,48.9,49.73,49.18,20349.3
2,add2,48.96,49.93,49.29,20393.2
3,mul0,49.97,48.13,49.05,363111.0
4,mul1,49.97,48.39,49.18,364263.0
5,mul2,50.02,48.41,49.22,364226.0
6,mul3,49.95,48.21,49.08,363763.0
7,reg_Q0,48.13,48.13,48.13,24803.0
8,reg_Q1,49.4,49.4,49.4,24995.0
9,reg_Q2,49.73,49.73,49.73,25046.0
10,reg_Y,49.93,49.93,49.93,23995.0
11,zfir_8bit,49.97,49.93,49.93,1679690.0
