,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.36,49.33,48.68,20081.9
1,add1,48.82,49.83,49.16,20345.5
2,add2,49.12,49.96,49.4,20434.0
3,mul0,50.1,48.34,49.22,365060.0
4,mul1,50.02,48.39,49.21,364275.0
5,mul2,50.03,48.31,49.17,364755.0
6,mul3,50.1,48.42,49.26,365157.0
7,reg_Q0,48.34,48.34,48.34,24837.0
8,reg_Q1,49.33,49.33,49.33,24982.0
9,reg_Q2,49.83,49.83,49.83,25063.0
10,reg_Y,49.96,49.96,49.96,24001.0
11,zfir_8bit,50.1,49.96,49.96,1683790.0
