,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.03,49.05,47.7,19824.7
1,add1,48.0,49.5,48.5,20157.1
2,add2,48.29,49.46,48.68,20164.8
3,mul0,33.15,47.16,40.15,245032.0
4,mul1,32.95,46.9,39.92,242937.0
5,mul2,33.0,46.96,39.98,243983.0
6,mul3,33.17,47.1,40.13,246079.0
7,reg_Q0,47.16,47.16,47.16,24636.0
8,reg_Q1,49.05,49.05,49.05,24934.0
9,reg_Q2,49.5,49.5,49.5,25008.0
10,reg_Y,49.46,49.46,49.46,23926.0
11,zfir_8bit,33.15,49.46,49.46,1181810.0
