,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.14,49.84,49.37,20236.6
1,add1,49.38,49.94,49.57,20484.2
2,add2,49.46,50.07,49.66,20548.6
3,mul0,74.91,49.08,61.99,540976.0
4,mul1,74.98,49.21,62.09,541995.0
5,mul2,75.01,48.93,61.97,541281.0
6,mul3,75.01,48.98,61.99,541554.0
7,reg_Q0,49.08,49.08,49.08,24965.0
8,reg_Q1,49.84,49.84,49.84,25068.0
9,reg_Q2,49.94,49.94,49.94,25084.0
10,reg_Y,50.07,50.07,50.07,24019.0
11,zfir_8bit,74.91,50.07,50.07,2419800.0
