,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,28.99,38.69,32.22,13848.1
1,add1,33.62,42.64,36.63,15757.9
2,add2,35.84,44.75,38.81,16632.3
3,mul0,5.0,28.99,17.0,41666.5
4,mul1,5.0,28.98,16.99,40983.7
5,mul2,4.95,28.55,16.75,40653.7
6,mul3,4.98,29.05,17.01,41249.3
7,reg_Q0,28.99,28.99,28.99,21546.0
8,reg_Q1,38.69,38.69,38.69,23173.0
9,reg_Q2,42.64,42.64,42.64,23845.0
10,reg_Y,44.75,44.75,44.75,23240.0
11,zfir_8bit,5.0,44.75,44.75,315173.0
