,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,45.74,48.47,46.65,19493.9
1,add1,47.11,49.16,47.79,19984.2
2,add2,47.46,49.39,48.11,20051.8
3,mul0,25.15,45.76,35.46,188219.0
4,mul1,24.97,45.72,35.35,185710.0
5,mul2,25.06,45.75,35.41,185974.0
6,mul3,25.03,45.77,35.4,186476.0
7,reg_Q0,45.76,45.76,45.76,24396.0
8,reg_Q1,48.47,48.47,48.47,24834.0
9,reg_Q2,49.16,49.16,49.16,24949.0
10,reg_Y,49.39,49.39,49.39,23920.0
11,zfir_8bit,25.15,49.39,49.39,939771.0
