,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.07,49.94,49.36,20239.1
1,add1,49.5,49.73,49.57,20488.7
2,add2,49.45,49.88,49.59,20522.4
3,mul0,75.08,49.04,62.06,542030.0
4,mul1,75.07,49.1,62.09,541187.0
5,mul2,75.02,49.06,62.04,541288.0
6,mul3,75.01,49.17,62.09,540942.0
7,reg_Q0,49.04,49.04,49.04,24964.0
8,reg_Q1,49.94,49.94,49.94,25085.0
9,reg_Q2,49.73,49.73,49.73,25046.0
10,reg_Y,49.88,49.88,49.88,23989.0
11,zfir_8bit,75.08,49.88,49.88,2419440.0
