,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,29.16,38.65,32.33,13889.0
1,add1,33.84,42.66,36.78,15811.5
2,add2,35.89,44.67,38.82,16620.4
3,mul0,5.0,29.19,17.1,40548.2
4,mul1,5.0,29.13,17.06,40854.1
5,mul2,4.98,29.04,17.01,40412.1
6,mul3,5.02,29.14,17.08,41131.4
7,reg_Q0,29.19,29.19,29.19,21577.0
8,reg_Q1,38.65,38.65,38.65,23167.0
9,reg_Q2,42.66,42.66,42.66,23846.0
10,reg_Y,44.67,44.67,44.67,23229.0
11,zfir_8bit,5.0,44.67,44.67,313664.0
