,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.49,49.66,48.88,20137.2
1,add1,49.06,49.84,49.32,20402.7
2,add2,49.13,49.86,49.38,20427.2
3,mul0,55.07,48.56,51.82,400841.0
4,mul1,54.91,48.42,51.66,399612.0
5,mul2,54.9,48.46,51.68,399081.0
6,mul3,54.96,48.44,51.7,400353.0
7,reg_Q0,48.56,48.56,48.56,24878.0
8,reg_Q1,49.66,49.66,49.66,25035.0
9,reg_Q2,49.84,49.84,49.84,25066.0
10,reg_Y,49.86,49.86,49.86,23986.0
11,zfir_8bit,55.07,49.86,49.86,1830250.0
