,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,46.98,48.72,47.56,19755.5
1,add1,47.85,49.59,48.43,20117.1
2,add2,48.32,49.8,48.82,20219.1
3,mul0,33.05,46.97,40.01,243704.0
4,mul1,32.9,47.0,39.95,241450.0
5,mul2,33.17,46.97,40.07,245041.0
6,mul3,33.06,47.06,40.06,243529.0
7,reg_Q0,46.97,46.97,46.97,24600.0
8,reg_Q1,48.72,48.72,48.72,24877.0
9,reg_Q2,49.59,49.59,49.59,25024.0
10,reg_Y,49.8,49.8,49.8,23976.0
11,zfir_8bit,33.05,49.8,49.8,1177350.0
