,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,42.17,53.1,45.81,18620.9
1,add1,48.41,46.85,47.89,19432.8
2,add2,37.48,49.97,41.64,17465.7
3,mul0,99.96,37.49,68.72,715107.0
4,mul1,99.96,46.86,73.41,716875.0
5,mul2,99.96,43.73,71.85,716830.0
6,mul3,99.96,28.11,64.04,713845.0
7,reg_Q0,37.49,37.49,37.49,23556.0
8,reg_Q1,53.1,53.1,53.1,26030.0
9,reg_Q2,46.85,46.85,46.85,25048.0
10,reg_Y,49.97,49.97,49.97,24072.0
11,zfir_8bit,99.96,49.97,49.97,3139380.0
