,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,38.38,44.82,40.53,17189.8
1,add1,41.54,46.77,43.28,18376.7
2,add2,42.51,47.72,44.25,18722.4
3,mul0,9.98,38.35,24.16,77804.9
4,mul1,10.02,38.42,24.22,78468.4
5,mul2,9.97,38.28,24.12,77564.6
6,mul3,9.94,38.27,24.1,77865.2
7,reg_Q0,38.35,38.35,38.35,23134.0
8,reg_Q1,44.82,44.82,44.82,24217.0
9,reg_Q2,46.77,46.77,46.77,24544.0
10,reg_Y,47.72,47.72,47.72,23674.0
11,zfir_8bit,9.98,47.72,47.72,479879.0
