,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,45.73,48.37,46.61,19480.0
1,add1,47.17,49.25,47.87,19989.1
2,add2,47.43,49.47,48.11,20040.6
3,mul0,25.02,45.64,35.33,187646.0
4,mul1,24.99,45.83,35.41,186736.0
5,mul2,24.9,45.98,35.44,186056.0
6,mul3,24.93,45.6,35.27,186170.0
7,reg_Q0,45.64,45.64,45.64,24376.0
8,reg_Q1,48.37,48.37,48.37,24826.0
9,reg_Q2,49.25,49.25,49.25,24969.0
10,reg_Y,49.47,49.47,49.47,23927.0
11,zfir_8bit,25.02,49.47,49.47,939900.0
