,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,43.73,59.35,48.94,22905.8
1,add1,56.22,56.22,56.22,20469.9
2,add2,57.78,49.97,55.18,21651.1
3,mul0,99.96,40.61,70.28,715209.0
4,mul1,99.96,46.86,73.41,716860.0
5,mul2,99.96,53.1,76.53,718116.0
6,mul3,99.96,59.35,79.66,718633.0
7,reg_Q0,40.61,40.61,40.61,24094.0
8,reg_Q1,59.35,59.35,59.35,27089.0
9,reg_Q2,56.22,56.22,56.22,26615.0
10,reg_Y,49.97,49.97,49.97,24075.0
11,zfir_8bit,99.96,49.97,49.97,3158220.0
