,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.43,49.61,48.82,20111.8
1,add1,49.07,49.9,49.35,20424.5
2,add2,49.19,49.76,49.38,20421.6
3,mul0,54.99,48.42,51.7,399264.0
4,mul1,54.99,48.46,51.72,399579.0
5,mul2,55.09,48.54,51.81,400369.0
6,mul3,54.99,48.49,51.74,399953.0
7,reg_Q0,48.42,48.42,48.42,24851.0
8,reg_Q1,49.61,49.61,49.61,25025.0
9,reg_Q2,49.9,49.9,49.9,25078.0
10,reg_Y,49.76,49.76,49.76,23971.0
11,zfir_8bit,54.99,49.76,49.76,1829470.0
