,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,38.23,44.65,40.37,17126.2
1,add1,41.49,46.9,43.3,18390.1
2,add2,42.61,47.75,44.33,18751.8
3,mul0,10.02,38.24,24.13,78097.0
4,mul1,9.97,38.23,24.1,77671.7
5,mul2,10.05,38.34,24.19,78730.8
6,mul3,10.1,38.33,24.22,78550.7
7,reg_Q0,38.24,38.24,38.24,23118.0
8,reg_Q1,44.65,44.65,44.65,24190.0
9,reg_Q2,46.9,46.9,46.9,24567.0
10,reg_Y,47.75,47.75,47.75,23680.0
11,zfir_8bit,10.02,47.75,47.75,481306.0
