,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,38.52,44.89,40.64,17225.6
1,add1,41.68,46.86,43.41,18423.8
2,add2,42.6,47.86,44.35,18768.9
3,mul0,9.99,38.6,24.29,78341.8
4,mul1,10.02,38.44,24.23,78583.8
5,mul2,9.97,38.47,24.22,78082.4
6,mul3,9.96,38.34,24.15,77874.8
7,reg_Q0,38.6,38.6,38.6,23176.0
8,reg_Q1,44.89,44.89,44.89,24226.0
9,reg_Q2,46.86,46.86,46.86,24558.0
10,reg_Y,47.86,47.86,47.86,23695.0
11,zfir_8bit,9.99,47.86,47.86,481307.0
