,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.08,49.0,47.72,19824.2
1,add1,48.03,49.42,48.49,20114.1
2,add2,48.28,49.74,48.77,20216.3
3,mul0,33.18,47.18,40.18,244992.0
4,mul1,33.03,46.98,40.01,243981.0
5,mul2,33.12,47.06,40.09,244922.0
6,mul3,33.16,47.14,40.15,244193.0
7,reg_Q0,47.18,47.18,47.18,24637.0
8,reg_Q1,49.0,49.0,49.0,24924.0
9,reg_Q2,49.42,49.42,49.42,24997.0
10,reg_Y,49.74,49.74,49.74,23970.0
11,zfir_8bit,33.18,49.74,49.74,1181890.0
