,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,29.13,38.69,32.32,13872.7
1,add1,34.0,42.71,36.9,15859.7
2,add2,36.0,44.93,38.98,16703.0
3,mul0,5.04,29.22,17.13,41623.8
4,mul1,4.96,29.05,17.01,40711.1
5,mul2,5.04,29.3,17.17,41450.9
6,mul3,5.0,29.3,17.15,40900.5
7,reg_Q0,29.22,29.22,29.22,21581.0
8,reg_Q1,38.69,38.69,38.69,23175.0
9,reg_Q2,42.71,42.71,42.71,23855.0
10,reg_Y,44.93,44.93,44.93,23269.0
11,zfir_8bit,5.04,44.93,44.93,315586.0
