,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.45,49.66,48.86,20125.3
1,add1,49.05,49.9,49.33,20416.4
2,add2,49.2,49.95,49.45,20465.7
3,mul0,54.94,48.52,51.73,399582.0
4,mul1,54.88,48.39,51.63,399716.0
5,mul2,55.04,48.45,51.74,399658.0
6,mul3,55.02,48.52,51.77,399759.0
7,reg_Q0,48.52,48.52,48.52,24867.0
8,reg_Q1,49.66,49.66,49.66,25038.0
9,reg_Q2,49.9,49.9,49.9,25076.0
10,reg_Y,49.95,49.95,49.95,23998.0
11,zfir_8bit,54.94,49.95,49.95,1829150.0
