,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.39,49.6,48.79,20132.4
1,add1,48.88,49.67,49.14,20330.7
2,add2,48.97,49.91,49.28,20382.6
3,mul0,49.95,48.38,49.17,363125.0
4,mul1,50.04,48.41,49.22,363813.0
5,mul2,50.0,48.16,49.08,364310.0
6,mul3,50.04,48.27,49.15,364668.0
7,reg_Q0,48.38,48.38,48.38,24842.0
8,reg_Q1,49.6,49.6,49.6,25027.0
9,reg_Q2,49.67,49.67,49.67,25038.0
10,reg_Y,49.91,49.91,49.91,23997.0
11,zfir_8bit,49.95,49.91,49.91,1680350.0
