,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.65,47.93,45.74,19192.1
1,add1,46.3,48.85,47.15,19763.3
2,add2,46.71,49.31,47.58,19910.2
3,mul0,19.97,44.62,32.3,150966.0
4,mul1,20.02,44.69,32.36,151533.0
5,mul2,20.06,44.68,32.37,151792.0
6,mul3,19.91,44.58,32.24,150033.0
7,reg_Q0,44.62,44.62,44.62,24202.0
8,reg_Q1,47.93,47.93,47.93,24743.0
9,reg_Q2,48.85,48.85,48.85,24900.0
10,reg_Y,49.31,49.31,49.31,23907.0
11,zfir_8bit,19.97,49.31,49.31,790822.0
