,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.38,49.61,48.79,20125.4
1,add1,48.93,49.78,49.21,20366.9
2,add2,49.05,49.82,49.31,20396.8
3,mul0,50.04,48.26,49.15,364438.0
4,mul1,50.09,48.5,49.3,363788.0
5,mul2,50.04,48.24,49.14,363814.0
6,mul3,50.08,48.33,49.2,364659.0
7,reg_Q0,48.26,48.26,48.26,24824.0
8,reg_Q1,49.61,49.61,49.61,25031.0
9,reg_Q2,49.78,49.78,49.78,25057.0
10,reg_Y,49.82,49.82,49.82,23981.0
11,zfir_8bit,50.04,49.82,49.82,1681260.0
