,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.47,47.75,45.56,19104.6
1,add1,46.13,48.81,47.02,19715.1
2,add2,46.62,49.33,47.53,19876.5
3,mul0,19.91,44.47,32.19,149714.0
4,mul1,19.92,44.47,32.2,150047.0
5,mul2,19.95,44.51,32.23,150067.0
6,mul3,20.04,44.44,32.24,150546.0
7,reg_Q0,44.47,44.47,44.47,24174.0
8,reg_Q1,47.75,47.75,47.75,24715.0
9,reg_Q2,48.81,48.81,48.81,24892.0
10,reg_Y,49.33,49.33,49.33,23910.0
11,zfir_8bit,19.91,49.33,49.33,786594.0
