,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.25,49.45,48.65,20061.5
1,add1,48.8,49.71,49.1,20318.0
2,add2,48.96,49.82,49.25,20371.9
3,mul0,49.92,48.25,49.08,363472.0
4,mul1,49.99,48.25,49.12,363570.0
5,mul2,49.93,48.15,49.04,362826.0
6,mul3,49.96,48.21,49.09,363040.0
7,reg_Q0,48.25,48.25,48.25,24825.0
8,reg_Q1,49.45,49.45,49.45,25003.0
9,reg_Q2,49.71,49.71,49.71,25044.0
10,reg_Y,49.82,49.82,49.82,23980.0
11,zfir_8bit,49.92,49.82,49.82,1677110.0
