,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.47,49.6,48.85,20114.3
1,add1,48.98,49.88,49.28,20383.7
2,add2,49.26,49.87,49.46,20452.4
3,mul0,55.15,48.29,51.72,399781.0
4,mul1,55.09,48.66,51.87,400135.0
5,mul2,55.05,48.36,51.7,398511.0
6,mul3,55.11,48.64,51.88,399265.0
7,reg_Q0,48.29,48.29,48.29,24833.0
8,reg_Q1,49.6,49.6,49.6,25027.0
9,reg_Q2,49.88,49.88,49.88,25074.0
10,reg_Y,49.87,49.87,49.87,23986.0
11,zfir_8bit,55.15,49.87,49.87,1828110.0
