,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.06,49.06,47.73,19834.4
1,add1,48.09,49.52,48.57,20175.6
2,add2,48.34,49.79,48.82,20219.3
3,mul0,33.11,47.07,40.09,244702.0
4,mul1,33.15,47.05,40.1,244375.0
5,mul2,33.04,47.13,40.09,243847.0
6,mul3,33.22,47.16,40.19,244575.0
7,reg_Q0,47.07,47.07,47.07,24619.0
8,reg_Q1,49.06,49.06,49.06,24937.0
9,reg_Q2,49.52,49.52,49.52,25010.0
10,reg_Y,49.79,49.79,49.79,23974.0
11,zfir_8bit,33.11,49.79,49.79,1181400.0
