,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.3,49.53,48.71,20088.9
1,add1,48.86,49.64,49.12,20317.8
2,add2,49.01,49.9,49.3,20412.3
3,mul0,49.95,48.21,49.08,363854.0
4,mul1,49.96,48.4,49.18,362798.0
5,mul2,50.01,48.2,49.1,364048.0
6,mul3,50.0,48.38,49.19,363667.0
7,reg_Q0,48.21,48.21,48.21,24817.0
8,reg_Q1,49.53,49.53,49.53,25014.0
9,reg_Q2,49.64,49.64,49.64,25034.0
10,reg_Y,49.9,49.9,49.9,23990.0
11,zfir_8bit,49.95,49.9,49.9,1678710.0
