,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,29.0,38.68,32.22,13846.1
1,add1,33.88,42.54,36.77,15804.3
2,add2,35.74,44.7,38.73,16596.8
3,mul0,4.97,29.01,16.99,40733.2
4,mul1,4.96,28.98,16.97,40841.8
5,mul2,5.0,29.09,17.05,40839.7
6,mul3,5.01,28.95,16.98,41555.0
7,reg_Q0,29.01,29.01,29.01,21546.0
8,reg_Q1,38.68,38.68,38.68,23169.0
9,reg_Q2,42.54,42.54,42.54,23824.0
10,reg_Y,44.7,44.7,44.7,23232.0
11,zfir_8bit,4.97,44.7,44.7,314557.0
